50.9077147,14.9539185
49.4889052,20.5256175
51.1168037,18.8651633
50.7283543,16.6506207
51.663724,16.0935674
50.9031028,15.7344306
50.438651,16.6551878
51.20474605,16.1746744030377
50.5791982,16.5014757
50.9428209,17.295528
50.1691988,20.9359487
51.2996878,15.4310954
51.5039288,16.0713371
50.7747485,15.7542035
50.8424835,16.4870549
50.8066959,16.2540971
50.785221,16.2846403361278
51.1263106,16.9781963305126
50.5892698,16.8111518
51.1563185,14.991018
51.1234907,15.9165146
51.3258094,11.3400106
53.12974625,18.0293696585349
52.881849,18.7925252
53.47251195,18.76189367688
52.7952408,18.2595624
53.07812,18.68719
53.1386896,17.5998891
53.0145361,18.5965831446516
52.5741667,22.515
52.6655636,19.0961297480544
52.310847,21.1523199
52.848462,17.7218791
52.02970065,23.1497024423453
50.5959392,22.9952952
51.13558825,23.4939369458915
51.8144132,21.9569274
50.9249236,22.229206
51.2181945,22.5546775651927
51.4171713,21.9720582
51.7827253,22.6208818
51.1693074,22.6280053
50.721273,23.2595887038379
51.8004949,19.7517694
52.2364425,19.461953
52.2317559,19.3570182
51.7687323,19.4569911
52.107683,19.9447873
51.3782439,20.2931754
51.6639859,19.3535024
51.2981771,19.5171248
51.41269695,19.688681305547
51.0677927,19.4447
51.7624929,20.2519293
51.5942475,18.7378774
51.958028,20.1447977939381
51.5316918,20.0084195
51.2205345,18.5701081
51.6028615,18.9333201
51.8559434,19.4056443
52.73057555,15.2107553190939
52.177054,15.2076608
52.4413768,15.1161501
51.8038354,16.3172771
51.9383777,15.5050408
50.2609998,19.4361776606648
54.2189,18.10255
51.8258436,20.8087878
51.5704322,22.1005301
52.3952285,20.9308309
53.1115091,20.3820124
53.07803115,21.5748682319398
52.1041197,21.2681092
52.1812559,20.8415937
52.5353471,19.7136301805999
51.4171576,21.1609459396638
52.1615938,22.2812533029883
52.2337172,21.0714111288323
52.0543308,20.4435009
50.2000941,17.8293199
50.3448836,18.2109594
50.9730701,18.2140089
50.4738029,17.3324733
50.8766575,18.4219452
50.6787929,17.9298844360335
50.4202928,18.1193187
53.12750505,23.1470508701617
53.0637859,23.4851728
53.18243065,22.0521838178088
50.0514601,21.4104804
50.0159029,22.6796573
49.7470465,21.4743139
49.48201,21.47541
49.68875655,21.7534047145093
50.2892506,21.4243685
50.5198985,22.139886
49.78355525,22.7885113030701
50.0086266,22.0115789295117
49.5609053,22.207028
50.58372,21.7116381328247
53.2215519,19.6752812924628
54.347629,18.6452324
54.5164982,18.5402738
54.3342281,18.1973639
54.1210215,17.9781656
53.7335842,18.9319222
54.7585207,17.555417
54.5326494,17.744474748367
54.1026699,18.1812806
54.0359361,19.0348817
54.46057085,17.0277300370177
54.44190905,18.5430944457045
53.9671805,18.532113
54.0869532,18.8000293
54.6026348,18.247934
54.7901343,18.4086595
50.8594658,21.0517559
53.0417582,16.4610993
49.81207845,19.0291988020139
49.7488623,18.6334308
50.1449958,18.6531994
50.8089997,19.1244089281233
50.36913425,19.2898711013305
50.30113145,18.662347227972
49.9319109,20.6945811
50.2137321,19.0058877566063
50.2216536,18.6706574
50.669016,18.6825574
50.5736481,19.3219413
49.9778328,18.9425124
50.1105691,18.5531873660873
50.2712295,19.2155619539471
50.4445194,18.8554757
50.114397,18.9965933
49.7181505,18.8028338
50.0024107,18.4630383
50.3086154,18.7863749
50.4844382,19.433394
50.429335,16.8688531
50.0388902,18.680612383122
49.6890338,19.20305
54.1986747,19.4411509920907
54.3080218,22.3018802
53.5976095,19.5612175
53.8660707,21.3045796
53.3613838,20.4275719
53.7769534,20.4778597336521
53.7028533,19.9623028
49.5313631,21.8740897
51.1602778,16.7019444
51.74736505,18.0795900877
51.8436068,16.5804218207642
52.3177643,16.1291553
49.4879977,20.9732704
51.8960985,17.7865673
52.4006522,16.9197520238885
52.4657445,16.6664446
52.8071754,17.1973241
54.20727105,16.2175307682716
52.924825,14.8664799
53.42968095,14.5929126702923
53.708021,16.6943922
53.12714,14.39286
50.4044249,16.3901528
51.0504653,16.1932008
26.8234472,18.1236723
52.0834787,21.1208073
52.1811496,21.5585859
50.3217212,17.5801041
53.8248304,22.3615813
52.25590205,18.2678662117487
50.5978504,19.1615184
49.54975,21.85129
50.1910828,23.362863
53.8437331,22.9802357
51.5150397,20.9449556
52.65631,18.98969
50.0047222,20.1461111
51.2876064,22.214792
